facility_id,month,scope1_kg_co2e,scope2_kg_co2e,scope1_mtco2e,scope2_mtco2e
4,2024-11,6107.826007992406,397.311035,6.107826007992406,0.397311035
4,2024-12,8224.117047494417,118285.28787123531,8.224117047494417,118.28528787123531
4,2025-01,2776.0026244712235,268273.8036226471,2.7760026244712237,268.27380362264705
4,2025-02,6776.056242371695,25836.936400000002,6.776056242371695,25.836936400000003
4,2025-03,3174.8416916796473,849020.7390610001,3.174841691679647,849.0207390610001
4,2025-04,3103.0391990160706,8209.396085,3.1030391990160706,8.209396085
4,2025-05,14187.406202494989,489783.65196750005,14.187406202494989,489.7836519675
4,2025-06,2667.392786274247,333.54915000000005,2.667392786274247,0.33354915000000007
4,2025-07,491.2569654175,569368.5349323531,0.4912569654175,569.3685349323531
4,2025-08,2941.2515501385587,161850.34153200002,2.9412515501385585,161.85034153200002
4,2025-09,3881.230916100388,279698.54767670593,3.8812309161003884,279.6985476767059
4,2025-10,4741.871068171112,23202.786200000002,4.741871068171112,23.202786200000002
4,2025-11,2267.690504646259,35602.457,2.267690504646259,35.602457
4,2025-12,6684.044033944636,366630.83952647063,6.684044033944636,366.63083952647065
4,2026-01,3761.885814899,32029.069825500002,3.7618858148989998,32.0290698255
4,2026-02,1822.6197585266884,169805.19765000002,1.8226197585266883,169.80519765000003
4,2026-03,5508.4786669238,600633.6471245001,5.5084786669238,600.6336471245002
4,2026-04,10488.44924602826,93370.53462647059,10.48844924602826,93.37053462647059
4,2026-05,5798.420317550188,95921.4170911765,5.798420317550188,95.9214170911765
4,2026-06,6188.889714860317,12946.913692058824,6.188889714860317,12.946913692058825
4,2026-07,8830.454282720682,92041.920861,8.830454282720682,92.04192086100001
4,2026-08,8048.740496588036,33323.72932382353,8.048740496588035,33.32372932382353
4,2026-09,8109.390984867059,285167.75925,8.109390984867058,285.16775925
4,2026-10,5971.824708337435,35151.504839,5.971824708337436,35.151504839
4,2026-11,6081.115507519012,227936.47201017648,6.081115507519012,227.9364720101765
4,2026-12,1214.7154693585412,348698.11957200005,1.2147154693585411,348.69811957200005
4,2027-01,1517.3400460128237,342387.26608900004,1.5173400460128237,342.38726608900004
4,2027-02,6942.031962217595,5220.181450000002,6.9420319622175946,5.220181450000002
4,2027-03,4091.5554721580475,252051.46539100003,4.091555472158047,252.05146539100002
4,2027-04,3428.5046931142588,358691.54486,3.4285046931142587,358.69154486
4,2027-05,7238.354666811495,54.69970000000001,7.238354666811495,0.054699700000000004
4,2027-06,4109.881879567406,113370.75785200001,4.109881879567406,113.37075785200001
4,2027-07,3855.23779807,285959.462844,3.8552377980699997,285.95946284400003
4,2027-08,4301.799438887407,11950.834995000001,4.301799438887406,11.950834995000001
4,2027-09,3362.3043917156,291014.230386,3.3623043917156,291.014230386
4,2027-10,1799.3117540156472,116784.36879450001,1.7993117540156471,116.78436879450001
4,2027-11,2735.1366426634,63892.80700000001,2.7351366426634,63.892807000000005
4,2027-12,7565.733619577812,156576.5755235,7.565733619577812,156.5765755235
4,2028-01,431.542302445,112511.15524000001,0.431542302445,112.51115524000001
4,2028-02,3475.9933190384,626504.9723877354,3.4759933190384,626.5049723877354
4,2028-03,8035.301928011835,175853.639698,8.035301928011835,175.85363969800002
4,2028-04,2970.430555821647,47184.9447882353,2.970430555821647,47.1849447882353
4,2028-05,6858.2499836972,946756.3147570001,6.8582499836972,946.756314757
4,2028-06,4240.72810689993,259.38605000000007,4.24072810689993,0.2593860500000001
4,2028-07,10018.422805945953,712777.7504650002,10.018422805945953,712.7777504650002
5,2024-01,3834.1981513434944,7749.13035,3.8341981513434944,7.749130350000001
5,2024-02,1665.7650000172237,39150.7626,1.6657650000172237,39.1507626
5,2024-03,3726.2989307031185,43092.5745,3.7262989307031185,43.092574500000005
5,2024-04,1110.1249550835296,125516.61284,1.1101249550835295,125.51661284000001
5,2024-05,3297.718352097565,361953.18897058826,3.297718352097565,361.95318897058826
5,2024-06,5186.329558775253,220832.44881,5.1863295587752525,220.83244881
5,2024-07,4588.32795280413,52488.82165,4.58832795280413,52.48882165
5,2024-08,7197.69456269,221280.83336000002,7.19769456269,221.28083336000003
5,2024-09,1710.9760963957058,20180.706239999996,1.7109760963957057,20.180706239999996
5,2024-10,6446.216880074265,9247.5,6.446216880074265,9.2475
5,2024-11,12689.28742350197,1325388.996025,12.68928742350197,1325.388996025
5,2024-12,7195.3676757449,19359.704,7.1953676757449,19.359704
5,2025-01,7005.816134713907,10868.742,7.005816134713907,10.868742000000001
5,2025-02,4678.1104042678,98268.90975882353,4.6781104042678,98.26890975882353
5,2025-03,2786.87405962,102113.65208,2.78687405962,102.11365208
5,2025-04,6121.39128645773,53093.4455,6.12139128645773,53.0934455
5,2025-05,4884.436535440377,120515.21522000001,4.884436535440377,120.51521522000002
5,2025-06,7141.481532583,71.69800000000001,7.141481532583001,0.07169800000000001
5,2025-07,13273.252456962731,165688.07407,13.273252456962732,165.68807407
5,2025-08,5178.658480803671,137239.05989,5.178658480803671,137.23905989
5,2025-09,4984.232142831259,12596.0711,4.984232142831259,12.5960711
5,2025-10,2987.3671060825413,731889.13535,2.9873671060825413,731.88913535
5,2025-11,1224.312650966,134.2635,1.224312650966,0.13426349999999998
5,2025-12,1174.3589822388235,91969.09572,1.1743589822388234,91.96909572
5,2026-01,912.3455097026823,36561.018149999996,0.9123455097026824,36.561018149999995
5,2026-02,7421.566316049541,90062.35676000001,7.421566316049541,90.06235676000001
5,2026-03,1603.251111738,43.6095,1.603251111738,0.043609499999999995
5,2026-04,2858.5399590794,29719.031470588234,2.8585399590794,29.719031470588234
5,2026-05,5881.217547955859,222622.13394676472,5.881217547955859,222.6221339467647
5,2026-06,1073.3638250413649,547949.78565,1.0733638250413648,547.94978565
5,2026-07,1667.3236618980354,50592.5822,1.6673236618980354,50.592582199999995
5,2026-08,1497.300520672106,49793.18611,1.497300520672106,49.79318611
5,2026-09,8605.631762505212,130.493,8.605631762505212,0.130493
5,2026-10,11665.763699527,1400333.57211,11.665763699527,1400.33357211
5,2026-11,3103.4969843929707,23720.30529705882,3.1034969843929705,23.72030529705882
5,2026-12,2351.055922632,148044.54730500001,2.3510559226320003,148.044547305
5,2027-01,4345.7545216028,11178.8365,4.3457545216028,11.1788365
5,2027-02,4534.469529891853,277845.949985,4.534469529891854,277.845949985
5,2027-03,10761.215188374765,709878.0478549999,10.761215188374765,709.8780478549999
5,2027-04,7718.1752115132,225859.33471,7.7181752115132,225.85933470999998
5,2027-05,3429.8383311151297,929166.1320100001,3.4298383311151297,929.1661320100001
5,2027-06,4941.191466052965,553629.7803132352,4.941191466052965,553.6297803132352
5,2027-07,3363.3280740593473,86638.827,3.363328074059347,86.638827
5,2027-08,5473.661251188694,284593.77233,5.473661251188695,284.59377233
5,2027-09,2471.594263330106,736730.762284706,2.4715942633301062,736.730762284706
5,2027-10,2623.692373553971,51461.96075000001,2.623692373553971,51.46196075000001
5,2027-11,5363.779083172671,107656.83761764706,5.363779083172671,107.65683761764706
5,2027-12,7534.25826363673,241461.05094,7.53425826363673,241.46105093999998
5,2028-01,6708.161587217701,139134.11586999998,6.708161587217701,139.13411587
5,2028-02,4390.1696793488,137245.38375500002,4.3901696793488,137.245383755
5,2028-03,6752.682218725713,1181926.9438270587,6.752682218725713,1181.9269438270587
5,2028-04,7547.6109408119,103579.59531705883,7.5476109408119,103.57959531705883
5,2028-05,3321.6676542195237,85856.04376,3.3216676542195236,85.85604376
5,2028-06,4771.1173755932,142.262,4.7711173755932,0.142262
5,2028-07,441.55934950211764,450930.47494999995,0.4415593495021176,450.93047494999996
6,2024-01,12738.8904074955,344467.489044,12.7388904074955,344.467489044
6,2024-02,5803.690390177348,148760.3196198,5.803690390177348,148.7603196198
6,2024-03,8685.487041825483,209575.36236,8.685487041825484,209.57536235999999
6,2024-04,15034.919236586658,98585.96816484707,15.034919236586658,98.58596816484707
6,2024-05,1974.6000939784,41104.5049884,1.9746000939784,41.104504988399995
6,2024-06,7273.1303642632,14651.76846,7.2731303642632,14.65176846
6,2024-07,8708.344927635506,15028.4677452,8.708344927635506,15.0284677452
6,2024-08,5743.285892081447,200297.70528624707,5.743285892081447,200.29770528624707
6,2024-09,4578.522339236265,224976.59908648234,4.578522339236265,224.97659908648234
6,2024-10,24239.54844504348,48106.2689184,24.239548445043482,48.1062689184
6,2024-11,4202.2266799208,175706.4726228,4.2022266799208,175.70647262280002
6,2024-12,5589.0696858099,11055.738943199998,5.5890696858099,11.055738943199998
6,2025-01,332.45657425720594,32730.8856672,0.33245657425720593,32.7308856672
6,2025-02,3937.1449292771063,186999.7719324,3.9371449292771064,186.9997719324
6,2025-03,9895.957465268248,86082.39906,9.895957465268248,86.08239906
6,2025-04,10469.39575979794,124253.413683,10.46939575979794,124.253413683
6,2025-05,705.1146888156,74890.67292,0.7051146888155999,74.89067292
6,2025-06,1335.2911793447058,119787.87954,1.3352911793447058,119.78787953999999
6,2025-07,6356.48181950353,290304.77896559995,6.3564818195035295,290.30477896559995
6,2025-08,6546.835564473488,46039.67458094117,6.546835564473488,46.039674580941174
6,2025-09,3722.8285064648003,17529.204629999997,3.7228285064648,17.529204629999995
6,2025-10,3680.873215116106,19370.237099294118,3.6808732151161063,19.37023709929412
6,2025-11,3013.1613228841416,856004.6730186001,3.0131613228841414,856.0046730186001
6,2025-12,3350.261576930165,39506.491332,3.350261576930165,39.506491331999996
6,2026-01,5481.810158725718,5715.07356,5.481810158725718,5.7150735599999996
6,2026-02,1222.6334244192,166252.14315952943,1.2226334244192,166.25214315952942
6,2026-03,7905.498817919794,202688.69825400002,7.905498817919795,202.68869825400003
6,2026-04,2419.7259869100003,210841.89094080005,2.4197259869100005,210.84189094080006
6,2026-05,3057.2131101251,342799.0217078824,3.0572131101250997,342.7990217078824
6,2026-06,9319.815334962794,153123.0993222,9.319815334962794,153.1230993222
6,2026-07,3669.0597176835063,235233.4532268,3.6690597176835062,235.23345322679998
6,2026-08,5111.842191546941,35609.615873999996,5.11184219154694,35.60961587399999
6,2026-09,6963.422774728201,235323.56063999998,6.963422774728201,235.32356063999998
6,2026-10,729.6550621824235,129767.069712,0.7296550621824235,129.767069712
6,2026-11,2523.1964222958236,162883.12244894117,2.5231964222958236,162.88312244894118
6,2026-12,2333.540373597,197498.09405587058,2.3335403735969997,197.49809405587058
6,2027-01,5547.977823955601,423863.95828757645,5.547977823955601,423.86395828757645
6,2027-02,4608.418242291542,11705.612519999999,4.608418242291542,11.705612519999999
6,2027-03,7257.7405324480005,50272.457575199995,7.257740532448,50.272457575199994
6,2027-04,5737.981892238601,77052.8469648,5.737981892238601,77.0528469648
6,2027-05,5351.497805482189,434981.5125194823,5.351497805482189,434.9815125194823
6,2027-06,5885.675429447718,1162796.8582081764,5.885675429447717,1162.7968582081764
6,2027-07,7188.001499505589,467461.95892199996,7.188001499505589,467.46195892199995
6,2027-08,2193.2482297908473,15546.252792,2.1932482297908473,15.546252791999999
6,2027-09,7968.160752369001,211765.027551,7.968160752369001,211.765027551
6,2027-10,1980.0984611634353,56583.3534588,1.9800984611634354,56.5833534588
6,2027-11,3340.9911244267764,29487.14471294118,3.3409911244267763,29.48714471294118
6,2027-12,3527.864827935882,492129.1237968,3.527864827935882,492.1291237968
6,2028-01,6875.782297290901,266061.0037806,6.8757822972909,266.06100378059995
6,2028-02,12455.676985651276,429480.62052,12.455676985651277,429.48062052
6,2028-03,8007.612263590459,165.59843999999998,8.00761226359046,0.16559843999999999
6,2028-04,2343.3961251078354,4884.86124,2.3433961251078355,4.88486124
6,2028-05,12765.83727722986,28762.1671638,12.765837277229862,28.7621671638
6,2028-06,4237.372932312001,94.56342000000001,4.237372932312001,0.09456342000000001
6,2028-07,2606.653395740059,61.64003999999999,2.606653395740059,0.06164003999999999
7,2024-01,10445.090237234312,164134.550565,10.44509023723431,164.134550565
7,2024-02,22278.860668688296,55125.43551529412,22.278860668688296,55.12543551529412
7,2024-03,4615.7195236852,311624.4348150882,4.6157195236852,311.62443481508825
7,2024-04,8725.786015707225,10559.82645,8.725786015707225,10.559826450000001
7,2024-05,49016.8112082226,204401.899899,49.0168112082226,204.401899899
7,2024-06,4271.043675881812,13322.897608500001,4.271043675881812,13.322897608500002
7,2024-07,2042.715736473,98678.79744750001,2.042715736473,98.6787974475
7,2024-08,17244.339707368,311293.742256,17.244339707368,311.293742256
7,2024-09,5945.1281615329,99378.11354029411,5.9451281615328995,99.37811354029411
7,2024-10,5609.627778928,123838.9132365,5.609627778928,123.83891323649999
7,2024-11,4787.969417517565,86883.003387,4.787969417517565,86.883003387
7,2024-12,10514.119404659501,130869.65198700002,10.514119404659501,130.86965198700003
7,2025-01,3081.824335842353,38824.0893,3.0818243358423527,38.8240893
7,2025-02,5396.2549389177,75536.8542,5.3962549389177,75.53685420000001
7,2025-03,4994.8924102682295,232104.92569200002,4.994892410268229,232.10492569200002
7,2025-04,3189.5799191405413,193681.0868577353,3.189579919140541,193.6810868577353
7,2025-05,4868.069478374188,264780.30942899996,4.8680694783741885,264.78030942899994
7,2025-06,2982.6286835925766,31855.602987000006,2.982628683592577,31.855602987000005
7,2025-07,7806.798504590906,251991.68537250004,7.8067985045909065,251.99168537250003
7,2025-08,11974.244290093382,92332.50488735293,11.974244290093383,92.33250488735293
7,2025-09,3349.3170694824703,739585.9300545001,3.34931706948247,739.5859300545001
7,2025-10,13462.435930313717,370234.24521300005,13.462435930313717,370.23424521300007
7,2025-11,1218.2460516200001,364500.301851,1.2182460516200002,364.500301851
7,2025-12,1450.9445254339412,30703.598145000007,1.4509445254339413,30.703598145000008
7,2026-01,17208.093090080212,1829824.5135285,17.20809309008021,1829.8245135285
7,2026-02,7764.899934031313,195986.03624550003,7.764899934031313,195.98603624550003
7,2026-03,6927.785999388118,112806.27297900002,6.927785999388118,112.80627297900001
7,2026-04,2994.5773218116706,3003.72813,2.9945773218116707,3.00372813
7,2026-05,6213.711573848671,280822.97889,6.213711573848671,280.82297889
7,2026-06,3337.358632749906,62489.04722364706,3.337358632749906,62.48904722364706
7,2026-07,8292.84140194419,262077.30221982356,8.29284140194419,262.07730221982354
7,2026-08,3731.0106440855297,799.25985,3.7310106440855297,0.79925985
7,2026-09,3177.926957035706,24594.617322000002,3.177926957035706,24.594617322
7,2026-10,877.4473271368236,42971.554395,0.8774473271368236,42.971554395
7,2026-11,3525.9492655224944,34074.1673955,3.5259492655224944,34.0741673955
7,2026-12,2674.1579986081174,45730.71585000001,2.674157998608117,45.73071585000001
7,2027-01,4012.1447509121,1235380.2988873234,4.0121447509121,1235.3802988873233
7,2027-02,16152.032473767378,347578.1565284118,16.152032473767377,347.5781565284118
